Tipo de paro;STATUS;Equipo ;Area que presenta la falla;Componente del area del equipo que presenta falla;Descripción breve ;Descripcion larga;Descubrimiento de la Falla;Síntoma de la falla;IMPacto de la falla;Tipo de falla;Causa de la falla;"Hora del INICIO del trabajo
";"Hora de FINALIZACIÓN del trabajo
";Duracion de trabajo;Nombre del equipo nuevo;Código del componente;HORA INICIO;HORA FIN;WEEK;DAY;Cantidad de tecnicos;Horas hombre;;;
MC;Seguimiento;Reach Stacker - 43;Hydraulic System [RS08.15];Hydraulic System-Pump-P001 [RS08.15.269.P001];Perdida de aceite ;El operador informa que la maquina esta perdiendo aceite, al momento de asistir estaba todo el piso debajo d ela maquina con aceite, se trae al taller y se revisa encontrando que la tapa del regulador de la bomba estaba con el oring roto y los bulones que tenia eran muy largo y no hacian tope con la tapa, se cambian el o ring y se tuvo que cortar los bulones porque lo que llevan no habia, adicional a eso se lava un poco la maquina , se ingresa al taller y se le agregan 200 l de aceite hidraulico y se le colocan todas las tapas del motor, queda pendiente revisar la maquina y verificar que todas las presiones esten bien.;102 OPERACIONES;601 Paro;203 Impacto Operacional;301 Falla Mecánica;;23:00:00;03:05:00;4,08;RS08_;RS08.15.269.P001;lunes, 26 de junio de 2023;lunes, 26 de junio de 2023;26;27;2;8,166666667;;;
AO;Operativa;Rubber Tyred Gantry Crane - K16;Spreader Control [RTG03.29];Spreader Control-Electrical Drive [RTG03.29.125];NO FUNCIONA SPREADER;SE RESETEARON LOS PARAMETROS;102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;23:16:00;23:32:00;0,27;RTG03_;RTG03.29.125;lunes, 26 de junio de 2023;lunes, 26 de junio de 2023;26;27;3;0,8;;;
BD;Operativa;Rubber Tyred Gantry Crane - K28;Spreader [RTG09.30];Spreader-Flipper System [RTG09.30.387];FLIPPER ROTO;SE DESMONTA FLIPPER ROTO DEJANDO SIN EL ELEMENTO DEL LADO CIEGO, ESTABA TODO GOLPEADO Y EL OPERADOR INDICA QUE ESO FLIPPER NO SE UTILIZAN, SE DEBERA HACER LO MISMO CON LAS DEMAS RTG QUE LLEGARON DE LA;102 OPERACIONES;601 Paro;203 Impacto Operacional;301 Falla Mecánica;;00:30:00;00:57:00;0,45;RTG09_;RTG09.30.387;lunes, 26 de junio de 2023;lunes, 26 de junio de 2023;26;27;3;1,35;;;
AO;Seguimiento;Rubber Tyred Gantry Crane - K26;Control System [RTG06.02];Control System-Alarm System [RTG06.02.131];Equipo no traslada;ESTABA LA MAQUINA SOLICITADA PARA HACER MP 500HS, SE REVISAN LOS PENDIENTE QUE ESTABA EN LA CARPETA DE TRABAJOS FINALIZADOS Y SOLO QUEDABA CAMBIAR LOS FILTROS  PRIMARIO PERO NO HAY EN EL PAÑOL, SE APROVECHA LA MAQUINA PARA HACERLE REVISION A TODOS LOS BOOGUI ADICIONAL A ESO SE REVISA SENSOR DE PROXIMIDAD DEL LADO A SE REGULA DISTANCIA, ;103 MANTENIMIENTO;699 No aplica;203 Impacto Operacional;301 Falla Mecánica;;03:10:00;06:00:00;2,83;RTG06_;RTG06.02.131;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;2;5,666666667;;;
MC;Operativa;Rubber Tyred Gantry Crane - K17;Operator Cabin [RTG04.01];Operator Cabin-Console/Display/Joystick [RTG04.01.099];JOYSTICK;EL OPERADOR INFORMA QUE LUEGO DEL CAMBIO DE BUTACA LOS JOYSTICK QUEDARON MAL POSICIONADOS, BAJOS, TORCIDOS-CORREGIR, QUEDA PENDIENTE FABRICAR SOPORTE;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;;01:10:00;01:20:00;0,17;RTG04_;RTG04.01.099;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;0,5;;;
AO;Operativa;Rubber Tyred Gantry Crane - K28;Spreader [RTG09.30];Spreader-Electrical System-Electrical Components [RTG09.30.127.154];APAGON LUCES;SE REINICIAN LOS DRIVER, SE VUELVE A ENCENDER.;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;304 Falla Eléctrica;;03:01:00;03:20:00;0,32;RTG09_;RTG09.30.127.154;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;0,95;;;
AO;Operativa;Rubber Tyred Gantry Crane - K20;Spreader [RTG05.30];Spreader-Electrical System-Electrical Components [RTG05.30.127.154];APAGON SEMAFORO;CONTENEDOR MAL APOYADO, SE NORMALIZA Y SE ENCIENDEN LOS DRIVER;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;304 Falla Eléctrica;;03:08:00;03:20:00;0,20;RTG05_;RTG05.30.127.154;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;0,6;;;
AO;Operativa;Rubber Tyred Gantry Crane - K16;Control System [RTG03.02];Control System-PLC [RTG03.02.259];APAGADO DRIVERS;SE RESETEA FALLA F10 DE INVERTER 1;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;304 Falla Eléctrica;;04:42:00;04:58:00;0,27;RTG03_;RTG03.02.259;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;0,8;;;
MP;Operativa;Rubber Tyred Gantry Crane - K3;Powertrain [RTG07.24];Powertrain-Main Engine (1) [RTG07.24.600];MP;SE INICIA EL MP DE 500HS, TENER EN CUENTA QUE LA PLACA CC3 ESTABA DESCONECTADA, SE REALIZARON VARIAS PRUEBAS Y SE DEJO CONECTADA;103 MANTENIMIENTO;614 Nivel de líquido;203 IMPacto Operacional;301 Falla Mecánica;;01:30:00;06:00:00;4,50;RTG07_;RTG07.24.600;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;2;9;;;
AO;Operativa;Rubber Tyred Gantry Crane - K16;Control System [RTG03.02];Control System-PLC [RTG03.02.259];APAGADO DRIVERS;SE APAGA SEMAFORO Y DRIVERS -SE RESETEA;102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;05:22:00;05:34:00;0,20;RTG03_;RTG03.02.259;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;0,6;;;
AO;Operativa;Reach Stacker - 38;Operator Cabin [RS03.01];Operator Cabin [RS03.01];Operador indica que no enciende la maquina;Se procede a revisar y no estaba logueada la maquina el operador indica que no le toma el logueo queda con el logueo del supervisor;102 OPERACIONES;699 No aplica;203 Impacto Operacional;399  No hay falla;;07:10:00;07:17:00;0,12;RS03_;RS03.01;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;0,466666667;;;
AO;Operativa;Rubber Tyred Gantry Crane - K3;Powertrain [RTG07.24];Powertrain-Main Engine (1) [RTG07.24.600];Operador indica que no enciende el equipo;Se procede a revisar y estaba el selector en local y el operador estaba en cabina, se pone en marcha el equipo quedando ok.;102 OPERACIONES;699 No aplica;203 Impacto Operacional;399  No hay falla;;07:17:29;07:25:00;0,13;RTG07_;RTG07.24.600;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;0,501111111;;;
AO;Operativa;Rubber Tyred Gantry Crane - K16;Spreader [RTG03.30];Spreader-Control System [RTG03.30.105];Operador indica que se le apago el semaforo del spreader;Se procede a revisar y el operador no habia embocado bien el spreader en el tacho se realiza bypass para acomodar, se logra sacar, se prueba de vuelta quedando ok.;102 OPERACIONES;699 No aplica;203 Impacto Operacional;399  No hay falla;;08:10:00;08:25:00;0,25;RTG03_;RTG03.30.105;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;1;;;
AO;Operativa;Rubber Tyred Gantry Crane - K11;Control System [RTG02.02];Control System-Fault Monitoring System [RTG02.02.231];Equipo no traslada;Se procede a revisar y se encuentra sin accion el limit switch de las puertas del diesel, por lo que el equipo no dejaba trasladar, se corrige la accion del limit, se prueba funcionamiento quedando ok.;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;303 Falla de Control;;08:40:00;09:00:00;0,33;RTG02_;RTG02.02.231;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;1,333333333;;;
AO;Operativa;Reach Stacker - 41;Spreader Comp. [RS06.14];Spreader Comp.-Twistlock System-Landing Pin [RS06.14.345.060];Operador indica que no da señal de landing;Se procede a revisar y se ajustan los sensores y mecanismoi de landing, se prueba funcionamiento quedando ok.;102 OPERACIONES;601 Paro;203 Impacto Operacional;303 Falla de Control;;09:17:00;09:30:00;0,22;RS06_;RS06.14.345.060;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;0,866666667;;;
AO;Operativa;Rubber Tyred Gantry Crane - K31;Control System [RTG10.02];Control System-PLC [RTG10.02.259];Falla de PLC;Se reinicia el equipo se prueba funcionamiento, quedando ok.;102 OPERACIONES;601 Paro;203 Impacto Operacional;303 Falla de Control;;10:30:00;10:50:00;0,33;RTG10_;RTG10.02.259;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;1,333333333;;;
MP;Seguimiento;Rubber Tyred Gantry Crane - K26;Rubber Tyred Gantry Crane - 06 [RTG06];Rubber Tyred Gantry Crane - 06 [RTG06];MP;Se revisan freno de los motores de booguie 7 y 8, estando disco de freno del booguie 8 dañado, se pide a pañol y no hay stock, se decide sacar disco de ferodo del boogui 1 de la K31 el cual el motor esta anula, se continua con items de MP pendientes. Motor de trolley 4 sin placa de rectificador de freno;103 MANTENIMIENTO;;;;;07:00:00;14:00:00;7,00;RTG06_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;2;14;;;
MP;Seguimiento;Rubber Tyred Gantry Crane - K26;Rubber Tyred Gantry Crane - 06 [RTG06];Rubber Tyred Gantry Crane - 06 [RTG06];MP;Se realiza lubricacion de los cables de Hoist y ACM, se continua con items de la planilla, se lubrica poleas de spreader e items pendientes;103 MANTENIMIENTO;;;;;07:00:00;14:00:00;7,00;RTG06_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;2;14;;;
MP;Seguimiento;Rubber Tyred Gantry Crane - K3;Rubber Tyred Gantry Crane - 07 [RTG07];Rubber Tyred Gantry Crane - 07 [RTG07];MP;Se realiza items de planilla, se realiza lubricacion de cables de Hoist y ACM, ademas se continua con lubricacion de spreader y items de la planilla;103 MANTENIMIENTO;;;;;07:00:00;14:00:00;7,00;RTG07_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;2;14;;;
MC;Seguimiento;Spreader - 22;Telescopic System [SP07.55];Telescopic System-Chain [SP07.55.081];ReeMPlazo de Vara del telescopico por estar doblada;Se procede a realizar reeMPlazo de la vara del spreader del lado negro debido a que la misma estaba doblada, se corta de la vara dañada plancha con conectores de las mangueras y está es soldada en la vara nueva se procede a realizar el montaje del mismo.;103 MANTENIMIENTO;609 Roto/doblado;203 IMPacto Operacional;301 Falla Mecánica;403 Daño;07:00:00;14:00:00;7,00;SP07_;SP07.55.081;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;2;14;;;
AO;Operativa;Reach Stacker - 42;Reach Stacker - 07 [RS07];Reach Stacker - 07 [RS07];Ruido al traccionar;Se procede a revisar y se escucha ruido, se toma muestra de aceite de caja  del diferencial, y de los cubos estando todo ok, se continua revisando y se observa que las pastilla rozaban se corrige se prueba funcionamiento quedando ok.;102 OPERACIONES;603 Sonido extraño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;12:20:00;13:30:00;1,17;RS07_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;4,666666667;;;
AO;Operativa;Rubber Tyred Gantry Crane - K28;Gantry [RTG09.07];Gantry-Brake-P001 [RTG09.07.051.P001];Equipo no traslada;Se procede asistir el equipo debido falla en el booguie 1 al momento del cruce, el mismo rebota, se da ayuda con maquina de uña para completar el cruce del booguie. Programar revision del freno del booguie 1;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;12:10:00;12:30:00;0,33;RTG09_;RTG09.07.051.P001;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;1,333333333;;;
MC;Seguimiento;Reach Stacker - 43;Operator Cabin [RS08.01];Operator Cabin-Pedal [RS08.01.256];Continuacion de reparacion;Se regulan presion del freno y parking, se regulan las pastillas, se reemplaza cableado del pedal, pero continua acelerandose al encender se be continuar revisando cableado.;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;301 Falla Mecánica;;07:00:00;14:00:00;7,00;RS08_;RS08.01.256;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;4;28;;;
MC;Operativa;Spreader - 22;Telescopic System [SP07.55];Telescopic System-Chain [SP07.55.081];prueba de funcionamiento;se realiza prueba de funcionamiento quedando operativo;103 MANTENIMIENTO;699 No aplica;203 Impacto Operacional;399  No hay falla;404 Relacionado a Mantenimiento;15:00:00;17:00:00;2,00;SP07_;SP07.55.081;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;6;;;
BD;Operativa;Mobile Harbour Crane - 12;Under Carriage [MHC06.42];Under Carriage-Tire/Rim [MHC06.42.329];rueda reventada;se realiza cambio de rueda con personal de darsena 6;102 OPERACIONES;609 Roto/doblado;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;14:30:00;15:00:00;0,50;MHC06_;MHC06.42.329;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;2;1;;;
BD;Operativa;Reach Stacker - 38;Spreader Comp. [RS03.14];Spreader Comp.-Twistlock System [RS03.14.345];tacho trabado;por falla operativa se destraba tacho;102 OPERACIONES;601 Paro;203 Impacto Operacional;;404 Relacionado a Mantenimiento;13:45:00;14:05:00;0,33;RS03_;RS03.14.345;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;1;0,333333333;;;
FR;Operativa;Rubber Tyred Gantry Crane - K26;Rubber Tyred Gantry Crane - 06 [RTG06];Rubber Tyred Gantry Crane - 06 [RTG06];;se encuentran todos los tacos de goma de motores de carro rotos;103 MANTENIMIENTO;;;;404 Relacionado a Mantenimiento;16:00:00;17:00:00;1,00;RTG06_;#N/A;#VALUE!;martes, 27 de junio de 2023;26;27;0;0;;;
BD;No operat.;Reach Stacker - 40;Spreader Comp. [RS05.14];Spreader Comp. [RS05.14];se salio perno de rotula de cilindro tilt de sprider y se desenrosco el del otro lado;se coloco perno de rotula de cilindro tilt de sprider y se comenzo con el cambio del cilindro y rotula del otro lado por estar barrida la rosca ,anteriormente se habia soldado , pero no se pudo continuar por no contar con operador de maquina de uñas necesaria para el retiro y colocacion de otro ;102 OPERACIONES;613 Suelto;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;16:23:00;22:00:00;5,62;RS05_;RS05.14;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;16,85;;;
FR;Operativa;Rubber Tyred Gantry Crane - K26;Main Structure [RTG06.03];Main Structure-Electrical House [RTG06.03.124];;colocar chapon deflectoprotector de tablero de booguie;103 MANTENIMIENTO;;;;404 Relacionado a Mantenimiento;;;;RTG06_;RTG06.03.124;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;0;0;;;
AO;Operativa;Rubber Tyred Gantry Crane - K17;Rubber Tyred Gantry Crane - 04 [RTG04];Rubber Tyred Gantry Crane - 04 [RTG04];Equipo no traslada;se asiste maquina para cruce de calle;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;17:00:00;17:30:00;0,50;RTG04_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;1,5;;;
AO;Operativa;Mobile Harbour Crane - 09;Spreader [MHC03.30];Spreader [MHC03.30];Equipo no traslada;se retira spreader y se colocan tiros para poder retirar tapas de buque;102 OPERACIONES;699 No aplica;203 Impacto Operacional;399  No hay falla;406 Externo;18:05:00;18:45:00;0,67;MHC03_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;2;;;
BD;Operativa;Reach Stacker - 42;Control System [RS07.02];Control System-Alarm System [RS07.02.131];no funciona bocina;se revisa y encuentra ficha de cables de bocina desconectada;102 OPERACIONES;613 Suelto;201 Impacto en seguridad;304 Falla Eléctrica;404 Relacionado a Mantenimiento;19:50:00;20:10:00;0,33;RS07_;RS07.02.131;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;27;3;1;;;
MP;Operativa;Rubber Tyred Gantry Crane - K26;Rubber Tyred Gantry Crane - 06 [RTG06];Rubber Tyred Gantry Crane - 06 [RTG06];MP;Se coMPleta MP de equipo y se realiza prueba de seguridades de maquina;103 MANTENIMIENTO;699 No aplica;203 IMPacto Operacional;399  No hay falla;;23:00:00;02:00:00;3,00;RTG06_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;28;2;6;;;
MP;Operativa;Rubber Tyred Gantry Crane - K3;Rubber Tyred Gantry Crane - 07 [RTG07];Rubber Tyred Gantry Crane - 07 [RTG07];MP;MP y 004 de maquina;103 MANTENIMIENTO;699 No aplica;203 IMPacto Operacional;399  No hay falla;;23:00:00;06:00:00;7,00;RTG07_;#N/A;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;28;2;14;;;
AO;Operativa;Rubber Tyred Gantry Crane - K16;Operator Cabin [RTG03.01];Operator Cabin-Electrical Panel [RTG03.01.515];Falla de comunicación entre pantallas;Se resetea falla de comunicación Profibus entre pantallas;102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;00:05:00;00:26:00;0,35;RTG03_;RTG03.01.515;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;28;3;1,05;;;
BD;Operativa;Reach Stacker - 42;Powertrain [RS07.24];Powertrain-Brake System [RS07.24.583];Humo en la maquina;Se asiste a maquina por aviso de operador de presencia de humo y olor a quemado. Encontramos que la maquina estuvo funcionando con el Parking activado y el humo se produjo por sobrecalentamiento de frenos. Se traslada a taller y se observa que el parking trabaja correctamente, pero en el panel del operador no se observa que llegue la señal de estado del parking (problema detectado e informado el 25/6 en T. N.). Tambien se invierte orientacion de perilla de parking que fue montada al revés.;102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;04:50:00;05:10:00;0,33;RS07_;RS07.24.583;martes, 27 de junio de 2023;martes, 27 de junio de 2023;26;28;3;1;;;
BD;Operativa;Rubber Tyred Gantry Crane - K16;Operator Cabin [RTG03.01];Operator Cabin-Electrical Panel [RTG03.01.515];Falla de comunicación entre pantallas;Se detecta dañada la ficha de conexión DB9 para comunicación entre display de cabina de operador y PLC . Se reemplaza la misma y se cargan parametros de pantalla. Prueba de equipo OK;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;02:00:00;02:20:00;0,33;RTG03_;RTG03.01.515;miércoles, 28 de junio de 2023;miércoles, 28 de junio de 2023;26;28;2;0,666666667;;;
MC;No operat.;Reach Stacker - 43;Powertrain [RS08.24];Powertrain [RS08.24];Maquina se acelera al 100% ;Se revisa falla por aceleración espontánea (sin acción de pedal), y se detecta que la falla esta relacionada al circuito Pedal-Cableado-Modulo de acelerador. Se desconecta pedal y la falla desaparece, por lo que estimamos daño en potenciómetro de pedal. Se retira de pañol un pedal para reemplazo y el mismo no es compatible (Se debe desarmar ficha para invertir cables).;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;01:00:00;05:00:00;4,00;RS08_;RS08.24;miércoles, 28 de junio de 2023;miércoles, 28 de junio de 2023;26;28;1;4;;;
MC;No operat.;Reach Stacker - 40;Spreader Comp. [RS05.14];Spreader Comp. [RS05.14];Cambio del cilindro de Tilt;Se realiza cambio del cilindro de Tilt. Durante la prueba se encuentra una manguera con perdida de aceite. Continua MERAKI con fabricación de Manguera.;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;301 Falla Mecánica;;04:00:00;06:00:00;2,00;RS05_;RS05.14;miércoles, 28 de junio de 2023;miércoles, 28 de junio de 2023;26;28;2;4;;;
MC;Operativa;Reach Stacker - 42;Powertrain [RS07.24];Powertrain-Brake System [RS07.24.583];Humo en la maquina;Se asiste a maquina por aviso de operador de presencia de humo y olor a quemado. Encontramos que la maquina estuvo funcionando con el Parking activado y el humo se produjo por sobrecalentamiento de frenos. Se traslada a taller y se observa que el parking trabaja correctamente, pero en el panel del operador no se observa que llegue la señal de estado del parking (problema detectado e informado el 25/6 en T. N.). Tambien se invierte orientacion de perilla de parking que fue montada al revés.;102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;05:10:00;06:00:00;0,83;RS07_;RS07.24.583;miércoles, 28 de junio de 2023;miércoles, 28 de junio de 2023;26;28;3;2,5;;;
MC;Operativa;Rubber Tyred Gantry Crane - K16;Operator Cabin [RTG03.01];Operator Cabin-Electrical Panel [RTG03.01.515];Falla de comunicación entre pantallas;Se detecta dañada la ficha de conexión DB9 para comunicación entre display de cabina de operador y PLC . Se reemplaza la misma y se cargan parametros de pantalla. Prueba de equipo OK;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;;02:20:00;04:00:00;1,67;RTG03_;RTG03.01.515;miércoles, 28 de junio de 2023;miércoles, 28 de junio de 2023;26;28;2;3,333333333;;;
MP;Operativa;Reach Stacker - 40;Reach Stacker - 05 [RS05];Reach Stacker - 05 [RS05];MP;Se inicia con el MP se realiza cambio de aceit e y filtros, se coMPleta refrigerante y se continua con items de la planilla, no se coMPleto el MP debido a necesidades operativas y se tuvo que entregar el equipo, quedando items pendientes en la planilla.;103 MANTENIMIENTO;;;;;07:00:00;10:00:00;3,00;RS05_;#N/A;miércoles, 28 de junio de 2023;miércoles, 28 de junio de 2023;26;28;2;6;;;
